id,px,py,pz,vx,vy,vz
0,0.593225344,0.200960151,0,10.9304605,7.41196708,0
1,0.988355708,0.579113529,0,-5.84842936,3.39085814,0
2,0.917148144,0.618443637,0,-7.38074332,7.72504408,0
3,0.273412449,0.73852815,0,-2.00651886,-2.47964112,0
4,0.261670279,0.32367922,0,3.3034519,-15.7557723,0
5,0.89508855,-0.072586495,0,-0.282864847,-13.7332984,0
6,1.03935959,0.426780414,0,7.90649805,1.6760101,0
7,0.152078895,0.980835127,0,0.395931048,-5.58079859,0
8,0.155060541,0.408854033,0,9.71117182,14.0928378,0
9,0.353786634,0.777819751,0,9.06127678,4.24203956,0
10,0.936619659,1.18537129,0,-7.78556599,22.8945873,0
11,0.975198702,-0.0141220664,0,20.2512261,-4.45581476,0
12,0.154270467,0.172003063,0,3.85723198,1.97491252,0
13,0.62951495,0.0323208595,0,-9.82089657,-4.01784305,0
14,0.862554161,0.296129803,0,-20.288649,-2.11283971,0
15,0.374035673,0.875716882,0,-7.94594302,-17.619151,0
16,1.02736046,0.757153602,0,9.61190951,3.70831332,0
17,1.09991224,0.408264542,0,15.1442634,0.262645453,0
18,0.0677121888,0.579597901,0,-6.88612901,12.2788884,0
19,0.849474016,0.0804180245,0,-9.272465,11.1774117,0
20,0.936711263,0.306769556,0,0.398124188,-8.20461142,0
21,0.363130477,0.415226689,0,-6.25524383,-8.9277399,0
22,0.632821622,0.349545259,0,-18.0012567,8.15459878,0
23,1.02893127,0.37645389,0,2.01130979,-4.32812944,0
24,0.739551839,-0.217918609,0,8.04010503,0.436098632,0
25,0.775063765,1.03833488,0,1.15145659,14.7239444,0
26,0.0883130259,0.219005381,0,-3.24861165,-10.2538874,0
27,0.256890991,0.913867078,0,-1.73108162,-7.64785716,0
28,0.359825021,0.0972393903,0,-0.572142107,5.46452754,0
29,0.650992151,0.907389357,0,19.1051754,-2.61439995,0
30,-0.126562052,1.07180209,0,-10.5486794,7.14721246,0
31,0.181861204,0.243602051,0,15.6930043,5.49846708,0
32,0.443497545,0.00785227055,0,8.61518617,-10.6962258,0
33,1.04540336,0.0664094999,0,2.2767722,-14.5881977,0
34,0.295675112,0.21075249,0,2.49850587,-0.649609675,0
35,-0.00232575434,0.178977134,0,-14.2682527,-10.8484884,0
36,0.0606439922,0.958508611,0,-3.11466989,-0.293657616,0
37,0.406546238,0.588931338,0,-4.25988312,-6.4844994,0
38,0.369631284,0.403193097,0,-1.25450217,-6.24028449,0
39,0.741387724,0.809723245,0,6.48992009,13.7728461,0
40,0.185445247,0.396643783,0,-1.59123484,4.20647411,0
41,0.458355037,0.203366068,0,-11.0029838,3.54867605,0
42,0.917732369,0.255357362,0,6.4394078,-11.544586,0
43,0.0805688446,0.24642147,0,2.14950731,-0.881677744,0
44,0.498976596,0.543275026,0,8.49650643,-18.1906361,0
45,-0.0227777304,0.317752829,0,0.184390947,15.2457029,0
46,0.977741333,0.433916302,0,10.5317556,2.82814287,0
47,1.32859083,1.02456685,0,15.932782,-0.523820149,0
48,0.350411041,0.269975246,0,-9.55865598,-9.64245059,0
49,0.429211883,0.18927439,0,8.89568832,17.487673,0
50,0.255401178,0.344394688,0,0.619087361,3.46575385,0
51,0.924456444,0.0282859189,0,-3.2470485,5.4763712,0
52,0.921567995,0.400121636,0,1.05393878,-7.54219773,0
53,0.491021044,0.776378313,0,-2.46723889,4.35979614,0
54,0.463411718,0.896008727,0,-7.13360633,-1.17881601,0
55,0.39621785,-0.0266129853,0,10.8930109,-10.6416764,0
56,0.347347125,-0.0194700488,0,-7.7791604,-7.0393167,0
57,0.0110910074,0.506699914,0,-0.509295257,4.33128792,0
58,0.579102182,0.333256445,0,7.2933952,-8.96256536,0
59,0.206591299,-0.233981425,0,2.89084516,-13.2238994,0
60,0.945733384,0.912853579,0,12.4192568,-5.2757697,0
61,0.210813099,0.627288556,0,-1.58799825,-10.1469979,0
62,0.251105378,0.894408478,0,0.938915666,-14.838884,0
63,-0.170827776,0.269088084,0,-13.1494205,-9.26927625,0
64,0.700116885,0.680550921,0,-9.4774639,19.4903161,0
65,0.160245029,0.592547383,0,7.60060252,0.649027736,0
66,0.0760223208,0.323861592,0,-6.49587767,-13.2853117,0
67,0.610390901,0.237582417,0,-9.37370556,4.4364504,0
68,1.07472546,0.19284158,0,6.55640765,-20.3247517,0
69,0.261872763,0.200060866,0,3.38342436,3.47538075,0
70,0.446653802,1.03037442,0,12.9353347,9.12548325,0
71,0.293082432,1.16303237,0,4.43634802,3.89142048,0
72,0.126531286,0.150057318,0,8.1241954,11.5626393,0
73,-0.0751009514,0.379819713,0,-2.9814704,-0.429697324,0
74,0.708828,0.193609122,0,6.90881523,-6.44679997,0
75,0.51137197,0.183401157,0,-2.3582541,-1.81445641,0
76,-0.0237796263,1.05786611,0,-7.35372307,8.89037909,0
77,0.885292951,0.258888509,0,12.5595347,2.58344901,0
78,-0.116412856,0.988952472,0,-12.3250175,7.04650408,0
79,0.503286194,0.431555624,0,-10.8412881,2.02006131,0
80,0.552079414,0.506294635,0,-17.6387699,-19.7717795,0
81,0.850696012,1.09635921,0,10.3544275,7.04489722,0
82,1.09706568,1.22938335,0,8.1269725,14.5465473,0
83,0.21330953,0.164617585,0,4.36093441,12.4288169,0
84,0.619208548,0.966497471,0,2.95586205,6.83055836,0
85,0.718134822,0.881932898,0,-17.8026066,9.04907528,0
86,0.438865653,0.461870692,0,-2.23280608,2.79154358,0
87,0.763490657,0.417144564,0,1.95021568,4.6843306,0
88,0.470962632,0.466835761,0,-6.02471525,-2.41653618,0
89,0.559088827,0.910265844,0,0.86032924,6.40263053,0
90,0.933733438,0.201913054,0,-5.80636448,-10.3749962,0
91,0.823476976,0.842741207,0,-17.092517,-2.43039736,0
92,0.0412710606,0.79377918,0,-17.527102,-8.45516032,0
93,0.776634642,0.519243185,0,-7.54961015,1.29157881,0
94,0.854264232,0.293522116,0,-14.4250141,-3.13659921,0
95,0.914422429,0.58816091,0,4.98123716,-11.640536,0
96,0.327958888,0.628827059,0,-5.22179595,-8.24251879,0
97,0.301418669,0.781911361,0,-3.68339982,9.52144788,0
98,0.805958543,0.200590487,0,2.39674254,-2.82604749,0
99,0.23899905,0.429066492,0,-3.12467596,-0.793340168,0
