id,px,py,pz,vx,vy,vz
0,0.90684446,0.180118313,0,-0.528034708,-1.97970609,0
1,0.510502239,0.803693381,0,-4.71813945,4.23312499,0
2,0.239386631,0.55416788,0,-4.31593806,-17.5965067,0
3,-0.00188475381,1.06688534,0,-0.862495974,7.59852774,0
4,0.673228005,0.675367104,0,4.30808683,19.7938539,0
5,0.939245305,0.431098011,0,-3.97454042,1.65945992,0
6,0.841454511,0.854700651,0,-7.32970768,2.99213514,0
7,0.381298115,0.376698712,0,5.72662746,-9.16874343,0
8,0.0116507215,0.863943088,0,-2.44497567,-14.0351147,0
9,0.9547667,0.407383519,0,-9.14197463,-9.59501969,0
10,0.159299304,-0.136517117,0,-10.3635655,-20.9845875,0
11,0.186152941,0.237717642,0,-14.7249,-0.238613689,0
12,0.058907789,0.744572034,0,9.87603059,6.00653655,0
13,-0.0404440583,0.0764295592,0,-2.25848399,0.982272615,0
14,-0.0276877506,0.638349448,0,4.24337065,5.91020586,0
15,0.305934433,0.749749967,0,0.477752887,4.79782492,0
16,0.399970523,1.0783172,0,-8.3150151,7.13794823,0
17,0.0611563793,0.346684584,0,-16.0679203,-0.925432667,0
18,0.105650964,0.787224127,0,3.26679315,-13.2563849,0
19,0.297827846,1.09683038,0,-6.48769717,12.3203853,0
20,0.753777421,0.44128995,0,-5.48206805,5.39398925,0
21,0.144785651,-0.0962430993,0,11.0118884,-6.76730752,0
22,-0.0142757406,0.993356177,0,2.74750918,3.59845461,0
23,0.979473009,0.424407512,0,-0.61974516,11.0416671,0
24,0.837237238,0.789367025,0,-5.61929922,-35.3206199,0
25,0.771976432,0.582828902,0,-16.6461694,-7.36892267,0
26,0.115345571,0.138652787,0,6.49889221,7.75899118,0
27,0.100827638,0.932635046,0,-2.96482878,0.334681509,0
28,0.55491254,0.0182844609,0,1.92771021,5.79224581,0
29,0.706038182,0.204081299,0,-7.18015706,-12.1987082,0
30,1.29978223,0.84222821,0,21.5432477,2.34188865,0
31,1.2397333,0.776575093,0,15.528553,6.7961728,0
32,0.941711356,0.395553823,0,-9.24547726,6.34921534,0
33,0.0416353633,0.681286841,0,-13.0111792,13.5303119,0
34,0.995011277,0.156087384,0,9.17277748,-0.895758227,0
35,0.531398936,0.32994747,0,5.80796991,8.72757106,0
36,0.179787615,0.286023053,0,3.96676881,-11.2024247,0
37,0.0537317784,-0.016667013,0,9.75632359,-6.35387355,0
38,0.697421972,0.388297749,0,0.068433558,14.6597467,0
39,0.954718976,0.776798911,0,-4.14802962,-4.76214868,0
40,0.283472878,-0.0109701021,0,1.83134088,-0.388826965,0
41,-0.15631541,0.37235387,0,-10.9192978,1.27459744,0
42,0.349819338,0.198750232,0,-13.3617433,7.71038988,0
43,0.238213417,0.431004761,0,5.83427092,3.43369809,0
44,0.64988871,0.152022318,0,1.07024252,17.0362401,0
45,0.0267038136,1.05719086,0,2.27577484,-1.50474179,0
46,0.430063782,0.784412637,0,2.367686,1.73945642,0
47,-0.254239302,0.239731476,0,-5.90685053,-12.4702968,0
48,0.191358945,0.416168659,0,15.5452206,13.1886719,0
49,0.7326194,0.991009844,0,5.91264828,-9.4436386,0
50,0.315335631,0.459036346,0,2.19480404,-1.1439723,0
51,0.182452464,0.595665524,0,-10.5912998,7.26252087,0
52,0.730340118,0.0495286525,0,-2.63898651,5.67270502,0
53,0.291774426,0.95595683,0,-2.16212099,-3.23336962,0
54,0.099104888,0.500959105,0,-11.8450753,-11.8689709,0
55,0.913139436,0.95482176,0,1.45623049,18.793704,0
56,0.133385511,0.456833334,0,6.95391678,11.2381958,0
57,0.160212409,0.531111425,0,1.55974098,-8.21039473,0
58,0.949676663,0.475483858,0,3.34854801,19.4964445,0
59,0.576902786,0.786161776,0,4.94350553,6.98108854,0
60,0.201042021,0.595300685,0,-17.645117,-4.11344025,0
61,0.640569749,-0.271345629,0,5.29973881,-16.3077481,0
62,0.39970326,0.154813296,0,2.91673855,21.2166139,0
63,0.772927091,0.434443799,0,11.6306212,17.2229006,0
64,0.239203622,0.547660187,0,-5.41676441,-10.0042103,0
65,0.609154421,0.336991656,0,5.36356837,2.16182398,0
66,0.578182182,0.136597513,0,12.1949905,4.25895803,0
67,0.569011529,0.882773266,0,1.2145371,5.52253966,0
68,0.992194274,0.573612192,0,3.39430118,13.9214653,0
69,1.26767886,0.854940564,0,20.8118151,10.1344328,0
70,1.0828974,0.61229191,0,-3.23774581,-5.83548636,0
71,0.807557071,-0.195299472,0,11.3857386,-7.85925568,0
72,0.282282276,0.0010712332,0,1.84194343,-6.1887595,0
73,-0.191951207,0.729087313,0,-13.5736012,1.29449227,0
74,0.887612173,0.186177459,0,-11.2853903,9.71190467,0
75,0.579192426,0.117181428,0,-0.619377115,-3.91480081,0
76,0.205406289,0.679332745,0,3.72542795,-3.99337948,0
77,0.73481792,0.10218603,0,-8.11013071,3.46097379,0
78,0.586755922,0.647790819,0,4.25180427,-10.7950588,0
79,0.558358347,0.109631847,0,4.73804721,-1.8628932,0
80,-0.000485418496,0.148601133,0,7.20852386,4.50871962,0
81,0.568941219,0.715689789,0,-11.2680538,-2.03420399,0
82,0.943861919,0.371741943,0,-3.55752279,-3.09172212,0
83,0.99720844,0.726864139,0,9.7002266,4.2643745,0
84,0.729063322,0.450746887,0,-0.339630871,-9.75735526,0
85,0.0185989769,0.566123701,0,9.37784141,-6.61985435,0
86,0.442420346,-0.0369843728,0,20.8260499,-11.4451466,0
87,0.986277569,0.377790385,0,4.40761684,-7.4710819,0
88,0.266124136,0.774786422,0,3.91926286,3.30665351,0
89,0.607893855,0.757131377,0,3.59377097,-6.08750408,0
90,0.784097109,0.16087402,0,1.7340572,3.48150668,0
91,-0.108977492,1.11934999,0,0.0710387786,7.33549157,0
92,1.2012469,0.0652238352,0,27.3685195,-7.56797237,0
93,-0.0726335864,0.6830252,0,-14.823619,4.26926668,0
94,0.398959902,0.1310263,0,22.1724301,11.0271212,0
95,0.827001002,0.0809410192,0,-5.66924149,9.80721807,0
96,0.0903660455,-0.000459935412,0,6.92436228,-8.9320026,0
97,0.23330986,0.905074643,0,4.85386746,6.30040146,0
98,0.27653664,0.137984882,0,-13.0504353,7.93933795,0
99,0.0872578936,1.1684668,0,-10.693279,11.1837627,0
