id,px,py,pz,vx,vy,vz
0,0.61713826,-0.0223727299,0,4.52309508,1.70744364,0
1,0.68676804,-0.271790783,0,3.69784989,-15.2871222,0
2,0.403421063,0.739657196,0,-7.97422115,7.91967114,0
3,0.628783532,0.357484955,0,11.3637996,-24.5811057,0
4,0.4875485,0.0914543276,0,-19.3321139,-1.52322018,0
5,0.234846019,0.267675513,0,-15.3977899,5.89309881,0
6,0.958234792,0.529844926,0,2.40869901,5.86166121,0
7,1.06214937,0.755246836,0,9.95229974,-14.6610417,0
8,0.480052736,0.311341583,0,-5.99241483,4.73137721,0
9,0.282315292,0.540361007,0,-7.31698396,-10.0757581,0
10,0.608527251,0.0209871883,0,9.7232047,3.40354233,0
11,0.0740910371,1.10697985,0,-9.79201102,3.30647503,0
12,0.405412415,-0.143376688,0,4.9418722,-9.78866253,0
13,-0.174804862,-0.0168833505,0,-24.1847141,-7.80892038,0
14,0.539115234,-0.133017234,0,-1.47336197,-11.9909419,0
15,0.842967854,0.449019862,0,5.46717344,0.282871683,0
16,0.642940429,0.474947295,0,-19.4159755,13.1291769,0
17,0.537748503,-0.00959878299,0,2.18469197,2.00556535,0
18,0.910000252,0.192466615,0,5.99990612,18.142489,0
19,0.962783665,0.737191842,0,-4.57661334,-2.29052508,0
20,0.181967364,0.730070137,0,0.11305595,0.363018191,0
21,0.872513686,1.1058792,0,-4.00442824,21.0337054,0
22,1.00696382,0.0942704114,0,9.5312878,4.56696681,0
23,0.115927056,0.978020968,0,-1.85718574,-4.29775566,0
24,0.417708951,0.89496608,0,3.18300765,8.38810209,0
25,0.646849312,0.827898858,0,-5.57320979,-7.84258741,0
26,0.376181235,0.324492687,0,-10.2270234,-1.94922117,0
27,0.240927299,0.582490608,0,-4.03816181,6.36902109,0
28,0.889157851,0.125337419,0,14.7180091,10.0235423,0
29,0.413095024,0.435428421,0,-0.826246673,4.3608173,0
30,0.798237254,0.547472568,0,-16.7705628,-8.77064355,0
31,0.324670824,0.0433850477,0,-6.10547377,-4.88916797,0
32,0.0432183435,0.668206504,0,-5.44451999,9.08927309,0
33,0.404157125,0.760952331,0,1.75917388,6.37488569,0
34,0.640715685,0.379995802,0,-0.445327098,-1.14366658,0
35,0.384932141,0.0789466536,0,1.0729052,8.61702974,0
36,1.09964212,0.71652677,0,21.5148186,6.04898472,0
37,0.754378778,0.783033,0,-3.82935025,-1.98121936,0
38,0.695666928,0.0160539803,0,-14.4222904,-2.6651813,0
39,-0.203684447,0.385108979,0,-10.0649111,5.04286131,0
40,0.0805501047,0.45198402,0,5.44789738,-7.3688953,0
41,0.489264862,0.978205652,0,-5.36539917,-2.62066641,0
42,0.473663535,0.927066418,0,13.7047168,-7.95710809,0
43,0.0301123992,0.408497606,0,5.08738242,1.62799723,0
44,0.464599647,0.206769722,0,-6.15369729,1.93960811,0
45,0.741273321,0.41795764,0,12.027421,2.58696659,0
46,-0.0417545334,0.885364624,0,-1.55858821,-3.64829499,0
47,0.787555875,0.739499899,0,10.3864447,-4.5440477,0
48,0.103642977,-0.109566645,0,0.409740566,-7.97090586,0
49,0.550834633,0.27923509,0,-3.84295119,-13.7537544,0
50,0.403137185,0.350066471,0,-19.1540332,-5.30135941,0
51,0.87457913,0.191748647,0,-3.37557326,-5.5667051,0
52,1.02182029,0.199479041,0,-0.0357628658,16.7284095,0
53,0.597381798,0.0288877079,0,6.76550661,0.617524318,0
54,0.354507699,0.025605934,0,1.60264456,8.09065775,0
55,0.0449061547,0.76721306,0,-5.809573,1.63586265,0
56,0.226548782,-0.183125825,0,3.46068261,-9.29378855,0
57,0.88100977,0.643317957,0,2.32934901,9.0515943,0
58,1.07522925,0.0385137873,0,20.1355689,-13.7254877,0
59,0.173486398,0.0442909824,0,-2.12772303,-2.80196651,0
60,0.234894152,0.454289227,0,-6.74634782,4.80866873,0
61,0.0310893103,-0.0818271583,0,-12.2903443,2.82699707,0
62,0.921570902,1.02651714,0,-3.95930836,-0.929414052,0
63,-0.148187618,0.151534322,0,-5.2301625,11.291104,0
64,0.722214595,0.0527050918,0,-19.3990881,-12.2200527,0
65,0.373343132,0.682384806,0,0.0284910945,3.7860313,0
66,0.578729684,0.119317963,0,19.9243295,-15.4398833,0
67,0.170552005,0.336178721,0,-9.32243033,7.0520925,0
68,0.0838930689,0.407017973,0,-7.18745481,5.93107172,0
69,0.636490781,0.112790273,0,-12.9033849,10.7271642,0
70,0.636343568,0.28317016,0,-10.6624402,-4.51550993,0
71,0.657691779,0.845225092,0,-4.0342623,0.436337548,0
72,1.0664317,-0.0704123696,0,15.0621755,-9.03936178,0
73,0.345453046,0.253763405,0,10.7341839,4.53308883,0
74,0.97130481,0.571328392,0,1.91647266,10.9211044,0
75,0.363187115,0.946890833,0,14.5761341,6.19450103,0
76,-0.240397,0.0872757938,0,-12.7733329,-6.07176004,0
77,0.163516977,0.368991218,0,-1.45443187,1.89195332,0
78,0.521236787,0.338564815,0,2.1053909,-1.52428006,0
79,0.421345434,0.434570789,0,1.21611901,-6.79047814,0
80,0.320540396,0.19804274,0,4.60570458,-1.61811085,0
81,0.212470289,0.0889959368,0,-4.19874376,-23.6663219,0
82,0.295610541,0.82348745,0,1.80627326,4.56756284,0
83,1.01362616,0.259670067,0,18.3119418,-0.451899135,0
