id,px,py,pz,vx,vy,vz
0,1.27708112,0.357102204,0,21.3159246,13.6081727,0
1,0.977897971,0.357320144,0,-7.87799984,5.25004021,0
2,0.151644375,0.706773498,0,5.20023214,4.66263256,0
3,0.712500236,0.577888024,0,7.69019055,-1.75160755,0
4,-0.0378533624,0.978295014,0,-5.09640729,13.5892981,0
5,0.361734967,0.713144407,0,-5.76228668,12.451349,0
6,1.05165334,0.786302889,0,8.68429684,13.8385423,0
7,0.789872475,0.485594498,0,1.99885695,8.42702953,0
8,0.222594443,0.981719782,0,2.55174662,-13.5890888,0
9,0.80709147,0.93595684,0,-1.91202938,10.9929896,0
10,0.132809326,1.02614295,0,-6.95306187,16.5757035,0
11,0.138473604,0.274215987,0,13.1566082,6.22635088,0
12,0.444761357,0.168817846,0,3.06080751,3.13556183,0
13,0.963117178,0.783886664,0,10.2823101,18.7190414,0
14,0.228151727,0.893194408,0,25.492125,19.3588718,0
15,0.917704217,0.780786189,0,-16.4045656,15.5597329,0
16,0.409337801,-0.0366689844,0,-1.54763444,-4.50580043,0
17,-0.103156577,0.346402736,0,-2.87663503,7.72903385,0
18,0.890926097,0.493194179,0,2.6438801,3.82154903,0
19,0.449423766,0.536468072,0,-9.04489055,10.0996412,0
20,0.930853488,0.763494791,0,10.3664743,12.8862286,0
21,0.356537035,0.00180801957,0,5.3131891,4.71911763,0
22,0.48949469,0.841685442,0,8.14322979,8.30988563,0
23,0.23928299,0.419629888,0,12.0209318,6.19490074,0
24,0.834557309,0.678779292,0,0.652003047,8.50367582,0
25,-0.120011519,-0.0736529746,0,-3.00170112,-7.1563447,0
26,0.562743724,0.326617066,0,1.20486259,-0.898211039,0
27,0.204979242,0.460097027,0,15.7096588,0.194066188,0
28,1.05368344,0.0966530044,0,4.7821525,13.5566311,0
29,0.471109566,0.0889397791,0,-0.964612415,-1.74380811,0
30,0.0157081488,0.93830628,0,-1.26297109,15.5039312,0
31,0.0101008868,0.366220288,0,-1.42880934,-3.71646303,0
32,0.211309348,0.976031505,0,-0.745891497,2.47583137,0
33,0.111000007,0.406470511,0,-6.85538315,-6.83664861,0
34,0.805310483,0.471447038,0,11.4543448,3.36355729,0
35,0.316253039,0.778367972,0,-1.9368195,-7.45667154,0
36,0.914167752,0.772011207,0,-4.01185858,-4.75986198,0
37,0.350693318,0.862446057,0,-7.58307588,9.92086272,0
38,0.854506638,0.928665158,0,-3.2261868,-1.14458256,0
39,1.02078357,0.89296192,0,5.25726749,7.37924984,0
40,0.389332926,0.473220628,0,10.6250933,-8.52957732,0
41,0.034665979,0.624208209,0,-4.64541009,-1.90152083,0
42,0.096067384,-0.0474621339,0,-3.14371935,-12.668554,0
43,0.873000213,0.93830926,0,5.32907039,2.26055952,0
44,0.877642716,0.703518839,0,15.3934668,3.95433181,0
45,0.563446655,0.725814062,0,1.5982643,0.31613315,0
46,0.746230501,0.728895401,0,-0.0892474616,-6.03663114,0
47,0.291111113,0.242606753,0,-2.35900882,-4.26943995,0
48,0.829413585,-0.218688584,0,-2.67592247,-20.1093218,0
49,0.900424623,0.951023233,0,-13.3190483,-4.78990187,0
50,0.460197461,0.0388580167,0,8.02075574,3.88149186,0
51,0.261164966,0.118296559,0,5.15780623,9.89029349,0
52,0.354940084,0.148533975,0,-1.68259721,-7.04705937,0
53,0.0335969106,0.775325296,0,2.40828941,6.07579271,0
54,0.863423935,0.209936818,0,-16.5680055,12.009791,0
55,0.951205781,0.0634981172,0,5.09445483,7.75952708,0
56,0.55802176,-0.0841577661,0,1.18816839,-0.905083498,0
57,0.698808542,-0.0188311222,0,-0.279481774,-7.22110032,0
58,0.812177715,0.728137423,0,-2.72042719,3.62893242,0
59,0.581896674,0.10307429,0,-9.51251877,2.76509134,0
60,0.154084891,0.448584849,0,-6.208436,9.93848017,0
61,0.678437196,0.15396108,0,5.08667112,7.0586925,0
62,0.869376925,1.21892606,0,1.61120877,23.9127582,0
63,-0.108934125,0.715886767,0,-8.68079461,7.7963442,0
64,0.972602503,0.545464891,0,7.54628249,13.0459253,0
65,0.713997871,0.00311584852,0,0.0698824666,-0.374268157,0
66,0.729535754,0.648961767,0,1.67294996,11.6771443,0
67,0.895388624,1.1799761,0,-7.08314486,24.4406083,0
68,0.954816922,0.976576431,0,0.498103819,15.0384686,0
69,0.766133372,0.177508561,0,-2.70290543,5.41681716,0
70,0.471377876,0.0774556326,0,12.1780739,-0.0588220205,0
71,-0.169905234,0.678792287,0,-9.17874868,6.99015111,0
72,0.245404084,0.258397104,0,12.3567717,6.72133783,0
73,0.93280149,1.18910806,0,9.70271713,20.6959037,0
74,0.611488419,0.42961028,0,4.04476911,6.94189606,0
75,0.00514147843,0.501176363,0,-14.1953917,8.82564125,0
76,0.487306026,0.840506632,0,5.36875597,14.691037,0
77,0.753279262,1.34642717,0,-3.52579837,18.1576218,0
78,0.799845545,0.523447577,0,-4.94029266,13.9182364,0
79,0.130877914,0.654491781,0,-18.5109894,13.9989994,0
80,0.0949911573,1.03326658,0,1.48297982,-10.2430662,0
81,1.05636627,0.97823694,0,1.88073604,-18.084983,0
82,0.23962764,1.08122301,0,6.53079549,15.5124342,0
83,0.768677598,0.749006327,0,-8.53635785,-34.5878468,0
