id,px,py,pz,vx,vy,vz
0,0.207735062,-0.0212293899,0,6.57682388,5.23957131,0
1,0.577786249,0.159357061,0,5.93064707,12.1972083,0
2,0.0748482621,0.0703865707,0,-3.95386758,14.9754312,0
3,-0.0332357743,-0.0120469107,0,2.12168624,11.6269352,0
4,0.190563401,0.085031695,0,-2.87385107,13.917385,0
5,0.640683288,-0.0305948533,0,-0.128937709,9.80474403,0
6,0.766157589,0.00420052225,0,1.40081123,-0.281558838,0
7,0.74147418,-0.0229931182,0,1.74856556,8.68159725,0
8,0.353860804,0.21519494,0,-11.8896958,26.1936048,0
9,1.03479297,-0.112983416,0,2.52149764,5.52367288,0
10,0.230702372,0.225944008,0,7.59459412,10.9353519,0
11,0.120112496,-0.103904637,0,-5.37772139,-11.5363477,0
12,0.290341581,0.064738945,0,1.18638677,-4.1660198,0
13,0.43810767,-0.244103501,0,-3.44910554,-14.8049884,0
14,0.380118252,-0.199772963,0,-2.80640131,-14.9689707,0
15,0.71637612,-0.274891497,0,8.39596884,-15.951406,0
16,0.609938436,0.0264412525,0,-1.44300178,-3.35391956,0
17,0.375756445,-0.0970242732,0,-7.44937696,-10.3901849,0
18,0.819144933,0.259044072,0,1.15393479,-2.2377823,0
19,0.882809831,-0.208392259,0,-2.67704365,-12.7043473,0
20,0.128127683,0.230228237,0,9.80647299,-7.16340733,0
21,-0.0911249913,0.233430888,0,-5.66978793,-6.48529926,0
22,0.317326731,0.542951585,0,2.018374,-0.626008989,0
23,0.177228371,0.0196751539,0,-8.72553255,-20.1433289,0
24,0.549056107,0.229093067,0,4.63425883,-9.90076514,0
25,0.536586048,0.223613191,0,0.169437767,-8.22195576,0
26,0.65566573,0.314332239,0,0.469625616,-6.29063233,0
27,0.216978475,0.445940696,0,-14.6668081,-2.39507231,0
28,0.704181849,0.268198906,0,-3.97844728,-8.67561008,0
29,0.779158036,0.198729702,0,-7.06216662,-8.43259119,0
30,0.0621041479,0.689117246,0,-0.0290871253,-1.71225038,0
31,0.143292309,0.639857257,0,-0.538375704,-2.71973087,0
32,0.257927567,0.808518607,0,-0.125427466,0.461707968,0
33,0.36966973,0.727094989,0,1.2839766,-1.70030536,0
34,0.37385455,0.588186335,0,-3.90155636,-7.88908362,0
35,0.437304258,0.922147927,0,-1.3317552,7.02933785,0
36,0.751873645,0.711636498,0,3.23577157,-0.24189504,0
37,0.625660606,0.462409605,0,-3.55661896,-8.77960718,0
38,0.964835905,0.929334941,0,3.55656792,3.21170292,0
39,0.93896769,0.741347596,0,-0.665052505,0.25568136,0
40,-0.00636905523,0.876004829,0,-3.07018554,-4.1826036,0
41,0.141991541,0.867458693,0,0.482548795,-4.94179277,0
42,0.270469835,0.745507113,0,-2.70434299,-10.0981674,0
43,0.473274806,1.00097702,0,6.45633463,1.65117511,0
44,0.432549739,0.858931679,0,-0.35183435,-4.97109478,0
45,0.523104834,0.887952147,0,-0.69047878,-3.95627798,0
46,0.692290773,0.982014163,0,1.33917719,0.652840642,0
47,0.547334858,0.719142955,0,-5.2837483,-9.20623653,0
48,0.905396339,0.851989325,0,2.32101116,-7.65841834,0
49,0.911782344,0.867189478,0,-1.65905676,-4.77717388,0
50,0.105464493,0.330246873,0,2.88766955,-9.10280547,0
51,0.122954381,0.226030041,0,-2.12382063,-11.0471355,0
52,0.453762469,0.407576737,0,3.49348311,-3.0041243,0
53,0.155476785,0.540062375,0,-9.37870672,2.24825119,0
54,0.643377964,0.196355446,0,11.858781,-12.7534908,0
55,0.657774172,0.262377602,0,4.7311664,-11.2835561,0
56,0.594310149,0.426960233,0,-0.962830864,-5.70516464,0
57,0.732807124,0.387838926,0,-0.820513292,-6.34793301,0
58,0.974412865,0.279700134,0,7.11484468,-8.70372526,0
59,1.07611678,0.147986905,0,5.59238209,-11.325939,0
60,0.287229602,-0.054715348,0,6.01057097,-13.728522,0
61,0.514209036,0.0695573126,0,4.20809979,-6.68113643,0
62,0.400936745,-0.159968145,0,3.12987565,-5.86851333,0
63,0.392104833,-0.195638646,0,3.15803297,-15.9056712,0
64,0.553645355,-0.174324594,0,5.41465037,-17.4701693,0
65,0.555784424,0.0644530057,0,1.09042506,-3.97546621,0
66,0.592959026,-0.460137693,0,-2.30750014,-26.2815325,0
67,0.89954177,-0.352953816,0,3.16647348,-19.4843154,0
68,0.931565292,-0.102410967,0,3.60328218,-14.5654033,0
69,0.830708692,0.0150795945,0,-4.92400505,-13.3550408,0
70,-0.0525854193,-0.0248104367,0,-4.63538471,0.99442301,0
71,0.253702771,-0.123643893,0,-3.55861622,0.742444902,0
72,0.169169556,-0.00121575334,0,4.63904068,1.2037767,0
73,0.554620626,0.161113754,0,6.07942473,21.9883206,0
74,0.399881194,-0.223967279,0,-1.31752023,-3.05795474,0
