id,px,py,pz,vx,vy,vz
0,0.966825359,1.25522749,0,-7.27931681,15.5420774,0
1,0.96687368,0.540685681,0,-5.12367711,-6.90473502,0
2,0.960841679,0.748545946,0,-1.81816181,3.75940168,0
3,0.334867262,0.443347444,0,-0.241186952,15.2518171,0
4,0.417664837,0.601208738,0,2.68697762,-6.06767365,0
5,0.45313156,1.10444565,0,4.77791763,11.5130539,0
6,-0.0210835145,0.253131064,0,-9.77969396,-18.0990007,0
7,1.01537689,0.098100058,0,12.096884,-3.35896543,0
8,0.722229404,0.703105573,0,12.4763841,11.9747049,0
9,0.890315047,1.11958715,0,-0.0562266791,6.18565008,0
10,0.559111479,-0.18542528,0,13.6891601,-14.1075409,0
11,0.755913409,0.0242408227,0,16.7266781,-7.60833627,0
12,0.9178743,0.838546888,0,-11.6047369,-24.2752212,0
13,-0.0012605413,0.29639341,0,6.02596614,4.84464499,0
14,0.621887597,1.14411585,0,5.41762377,10.8404578,0
15,0.53011806,0.742656646,0,0.500225611,-13.9198512,0
16,1.36188145,0.261642764,0,20.1139465,31.9419227,0
17,0.0653126328,0.700603067,0,5.33755507,-2.44002736,0
18,0.875713994,0.36822981,0,-13.7744655,-6.3958029,0
19,0.0605873478,0.834922593,0,-3.54270463,6.64944262,0
20,0.803119349,0.933224816,0,-33.4713713,10.4074342,0
21,0.834775245,0.521158889,0,-0.660066771,-9.22125513,0
22,-0.0320647559,0.472192047,0,-1.23464599,-3.99479378,0
23,1.06824003,1.02563992,0,18.1922467,-0.543890105,0
24,0.926940768,0.3176156,0,-3.47691782,23.1248189,0
25,0.673168451,1.17528458,0,11.1402459,16.1203864,0
26,0.569276352,0.903794158,0,10.9293093,-10.3438626,0
27,0.00740185685,0.0855913284,0,-0.310242345,0.354452597,0
28,0.66468638,0.185615164,0,-3.29965337,-1.70577451,0
29,-0.164157149,0.367022803,0,-12.0716619,-0.00691816216,0
30,0.0583582635,0.924894227,0,14.1251568,1.69474907,0
31,0.504643833,0.414415796,0,7.8797909,-6.33989979,0
32,0.918244739,0.338841991,0,20.4126886,-3.89581344,0
33,0.011286975,0.392992343,0,-1.9886519,-11.3334464,0
34,0.415952359,0.296632715,0,-11.9935289,-13.7000698,0
35,0.708864937,0.144353519,0,-11.5571979,4.19965484,0
36,0.392653242,-0.0779897406,0,-9.3702722,-17.0459593,0
37,0.426509434,0.0890759946,0,15.3694221,7.90644263,0
38,0.131593073,0.123089248,0,-3.38201952,9.87112842,0
39,0.310393998,0.541923469,0,9.41604709,7.94244984,0
40,0.962091106,0.435489814,0,2.2207541,-6.41257856,0
41,0.283726934,0.675358655,0,-1.2859977,-7.43094298,0
42,0.0441033393,0.688429153,0,-0.487964834,7.47617592,0
43,1.06966946,0.176721825,0,5.55392839,10.5096933,0
44,0.341843303,0.0997482741,0,-2.18869177,6.67924124,0
45,0.375180823,-0.0296684505,0,6.43849624,3.17374944,0
46,0.88541017,0.771277442,0,-15.448052,-0.559497028,0
