id,px,py,pz,vx,vy,vz
0,0.0235550922,0.316752993,0,-6.71839679,-9.69668643,0
1,0.59380939,0.676738996,0,4.45685643,-9.0645674,0
2,0.743669974,-0.225921401,0,5.06701324,-15.8884308,0
3,0.539769994,1.07930246,0,-5.51452494,2.90159677,0
4,0.0369121919,0.768904537,0,-1.50792224,24.7789247,0
5,0.589927699,0.59780015,0,2.78518176,-4.89523185,0
6,0.205710413,-0.165171272,0,14.2054814,-8.75337415,0
7,-0.0357423002,0.785788248,0,-7.95515989,-5.07128209,0
8,0.445748559,0.305538727,0,-11.3941699,-7.68190338,0
9,0.0566457099,0.437769348,0,-3.29746983,13.6908261,0
10,0.649755382,-0.186395659,0,7.49888987,-19.6626057,0
11,0.0201310671,0.203127323,0,-17.2345759,-1.07195992,0
12,0.0683939157,0.294928934,0,-5.63461627,-3.05711143,0
13,0.71196521,0.0198332125,0,17.7205575,8.42280406,0
14,-0.105588012,0.499127322,0,3.4670593,-0.959769017,0
15,1.23926345,0.351756248,0,9.52529011,13.5430852,0
16,0.200031362,0.456186871,0,-5.64037032,5.42580239,0
17,0.860722663,0.795315469,0,-17.1670369,-4.40328637,0
18,0.348952133,0.429824087,0,-4.66654764,-7.86166238,0
19,0.592571713,0.542887574,0,7.63801954,-6.11736631,0
20,0.751295437,0.0825481221,0,-4.37111565,6.8178991,0
21,0.918056719,0.917012962,0,-10.1470396,3.24496199,0
22,0.214430412,0.0340136541,0,26.9618233,-8.12277707,0
23,0.879396729,0.46304587,0,4.6263134,1.05042478,0
24,-0.249379032,1.21096232,0,-14.359301,12.6301058,0
25,0.442668269,-0.000791270314,0,3.67094776,-1.34641766,0
26,0.486034501,0.527981732,0,-4.93693689,4.74629839,0
27,0.576564711,0.607783472,0,0.312327164,-4.29361052,0
28,0.455377069,0.362858685,0,-2.18860601,-14.5064362,0
29,0.263624495,0.888808512,0,0.256134808,7.51562879,0
30,0.167300871,0.222459277,0,-3.49519409,19.7741793,0
31,0.0458889296,0.0477493332,0,-2.00735078,1.08828262,0
32,0.275655135,0.886842819,0,-9.46518823,-0.00737937644,0
33,0.623117313,1.25795681,0,2.03460549,16.1504072,0
34,0.148414491,0.0387186646,0,-3.63937148,-1.94997389,0
35,0.465493696,0.700265952,0,-0.294575207,-1.22523671,0
36,0.433630721,0.722895182,0,2.50063009,4.57612997,0
37,0.273110884,0.901429995,0,4.55154379,-3.44127476,0
38,0.0873430334,0.944565892,0,5.21687901,-6.83056703,0
39,0.681609583,0.394733316,0,0.56461704,-6.48426575,0
40,0.435435576,-0.045246707,0,-3.87756119,-5.47014247,0
41,0.872458834,0.099276419,0,15.2934417,-6.4885253,0
42,0.43927169,1.04509231,0,10.9314491,-2.38848178,0
43,-0.0177874587,0.362257732,0,-2.07289706,-7.04519918,0
44,0.111235298,0.487201133,0,-2.34053424,14.4728332,0
45,0.357987224,0.53610885,0,-0.89783643,-16.1774727,0
46,0.348616614,-0.0685164225,0,2.47327435,-2.77391899,0
47,-0.131106311,0.505842573,0,-8.82730827,7.58040166,0
48,0.808285819,1.18676963,0,-0.0267370969,12.5942434,0
49,0.155139189,0.458536664,0,8.926259,-6.77882442,0
50,0.534609608,0.285956832,0,-5.13956642,-1.94589461,0
51,0.943607506,0.609570211,0,3.94610181,-10.7168474,0
52,0.490125103,1.02409546,0,0.451728919,11.3110346,0
53,1.09949535,0.0477379664,0,4.22942649,7.35566263,0
54,1.17872949,0.802070943,0,10.4838368,3.00946808,0
55,0.200733128,1.20922152,0,-12.8814404,12.8406536,0
56,1.17140278,0.374434409,0,13.842508,-3.6222201,0
57,0.594532134,0.31044448,0,-14.2485247,0.336315771,0
58,0.588079648,1.01150721,0,3.18342949,-7.76881386,0
59,0.0554899181,1.19781783,0,-3.01507061,9.66576129,0
60,-0.0301036447,0.909178241,0,0.27917991,-0.515752077,0
61,0.580622572,0.790446517,0,-4.08199547,11.6611439,0
62,0.111538839,0.349458694,0,4.25594252,14.7298102,0
63,0.683890331,1.10881128,0,-8.96534206,11.0269709,0
64,0.798534364,0.0767597178,0,2.49138401,-13.0685649,0
65,0.381169556,0.207969917,0,-7.6479325,3.79083177,0
66,0.829261281,0.811904198,0,-2.05207433,-2.0892054,0
67,0.70287206,0.0794489278,0,17.6740932,-1.27720364,0
68,0.837661514,0.680883742,0,0.29452294,25.7735912,0
69,0.107355869,0.208745417,0,-9.91152093,-12.8927296,0
70,0.189905941,0.26888966,0,-13.6751722,1.4545101,0
71,0.167040814,-0.313228554,0,0.564479833,-16.3922677,0
72,0.0928056233,0.211293915,0,14.7386356,-10.1075532,0
73,0.335880876,-0.047610335,0,0.276239484,-2.43333643,0
74,0.666004446,0.356184621,0,-3.35572439,9.76410736,0
75,0.722617344,0.441254771,0,-12.1017409,-9.02999911,0
76,0.41792591,0.942073852,0,0.828403348,-2.67280826,0
77,-0.0949630672,0.0501088605,0,-6.10506714,2.61529042,0
78,0.648904411,-0.0374014366,0,-5.47202693,7.32809434,0
79,0.928601565,0.883487013,0,-4.83878977,-2.27353428,0
80,0.662905143,0.589536469,0,6.60501021,16.1650777,0
81,0.164268758,0.461602635,0,4.77364528,12.7457748,0
82,0.773413741,0.158008528,0,1.32172319,13.1404106,0
83,0.0885180865,0.126646974,0,-10.6265122,1.72671667,0
84,0.556416086,0.471297151,0,6.88680765,11.6758725,0
85,0.806668964,-0.00966322994,0,6.84713246,-13.0506973,0
86,0.403862112,0.170794695,0,-1.92632218,6.09330544,0
87,0.363611476,0.0524287913,0,6.83979101,-5.45960416,0
88,0.644918967,0.471179223,0,-3.71944321,2.65494183,0
89,0.366130408,0.0954486404,0,5.78150969,8.21208184,0
90,0.602192836,0.999602154,0,4.73140349,4.95038563,0
91,0.333526888,0.885852791,0,7.57753244,6.24311062,0
92,1.0325146,0.705005088,0,16.0266173,10.5683213,0
93,0.698521413,0.955589541,0,9.99525368,-9.19813371,0
94,0.230657192,1.05059583,0,18.3241212,-4.85588424,0
95,0.517514338,0.933155222,0,0.706029726,9.97749931,0
96,0.620183603,1.06696096,0,2.02564814,14.7226899,0
97,0.572298101,0.576773148,0,9.94118038,10.9061825,0
98,0.623515055,0.126089677,0,2.90729207,6.65055171,0
99,0.471640629,0.981101807,0,-3.20768899,-13.9424914,0
