id,px,py,pz,vx,vy,vz
0,1.03498379,0.0960601622,0,6.15068804,-4.03479124,0
1,0.420567004,0.916646019,0,-4.31689128,5.4217266,0
2,0.265914579,0.374884918,0,1.27334149,-8.60558214,0
3,-0.0280331142,1.03916483,0,-1.2551213,-1.33058487,0
4,0.766592936,1.07136484,0,4.48151666,19.0078912,0
5,0.594558639,0.781022042,0,-16.5449599,16.7963535,0
6,0.69005827,0.904882007,0,-7.26701959,2.40870508,0
7,0.500602853,0.181425412,0,5.72662746,-9.37311843,0
8,0.0492429259,0.567287051,0,1.80442581,-14.2394897,0
9,0.886335483,0.382039587,0,-3.28469842,-1.21650872,0
10,-0.00886035274,-0.228227406,0,-8.0716635,-4.40209387,0
11,-0.0949461089,0.0904929362,0,-13.4927544,-7.06678589,0
12,0.190295236,0.859815005,0,6.30659748,5.53166261,0
13,0.105840493,0.0725826966,0,7.02165846,-0.184649405,0
14,0.193765925,0.689147531,0,10.6297764,2.43830798,0
15,0.420140806,0.780174818,0,5.4819059,1.46039285,0
16,0.226741042,0.928810152,0,-8.3150151,-7.17633855,0
17,-0.273591961,0.323146925,0,-16.0679203,-1.12980767,0
18,0.258357941,0.589774856,0,7.32993489,-9.47756504,0
19,0.162667489,1.00386799,0,-6.48769717,-4.46219475,0
20,0.723235269,0.585740499,0,-1.46602329,6.93362635,0
21,0.326452033,0.191148436,0,8.71998635,13.7947937,0
22,0.133938189,0.862249191,0,7.11426861,-6.29313533,0
23,1.25637315,0.789174607,0,13.2912066,17.5088205,0
24,0.718862503,0.0571599438,0,-5.68198731,-35.1459399,0
25,0.425181237,0.425051868,0,-16.6461694,-7.57329767,0
26,0.250739159,0.296040624,0,6.49889221,7.55461618,0
27,0.039060372,0.935349765,0,-2.96482878,0.130306509,0
28,0.595096745,0.1559224,0,1.92884184,6.60662109,0
29,0.61403893,0.0415092002,0,-4.4159641,-7.80346077,0
30,1.0814626,0.858701897,0,-10.4793425,0.790736972,0
31,0.881064343,0.870453368,0,-17.2161099,4.5061572,0
32,0.464806472,0.332768238,0,-22.8914344,-3.01370809,0
33,-0.136059931,0.90908756,0,-8.52937415,10.9344345,0
34,1.06715556,0.131922829,0,3.4629257,-1.15989861,0
35,0.603027329,0.500209093,0,3.43816285,8.17255794,0
36,0.236758932,0.186377167,0,2.73462317,-4.7830025,0
37,0.131033011,-0.0511299111,0,3.71045917,-1.65421911,0
38,0.600968018,0.53496406,0,-4.62978982,7.03998295,0
39,0.827008574,0.731383813,0,-6.13009929,-2.17992471,0
40,0.341386185,-0.0924914656,0,2.77983874,-3.91302545,0
41,0.0876287062,0.394650171,0,11.7093176,1.07022244,0
42,0.0500300759,0.417043407,0,-14.3898846,10.4780724,0
43,0.443076086,0.523981762,0,9.83340811,4.46289602,0
44,0.688892718,0.43409761,0,1.87219238,13.539614,0
45,0.284932207,0.803767687,0,12.3949629,-12.1643124,0
46,0.429189568,0.806180031,0,-0.0419622807,1.04483494,0
47,0.295761539,-0.0243241856,0,26.4000404,-12.6746718,0
48,0.425317331,0.611408477,0,11.2300025,9.3715113,0
49,0.855799572,0.72150651,0,5.91264828,-12.93616,0
50,0.407366295,0.449189138,0,4.41747186,-0.472665952,0
51,-0.254419334,0.756267258,0,-20.9698463,7.70888324,0
52,0.663923933,0.0446307476,0,-3.18797689,-0.235099435,0
53,0.301726283,0.927778084,0,0.477689113,-1.3525798,0
54,-0.240350261,0.325754835,0,-16.2938472,-8.40980496,0
55,0.943477571,1.29085061,0,1.45623049,16.1293849,0
56,0.266565674,0.538960347,0,6.39264782,3.9420966,0
57,0.0840095828,0.334972411,0,-3.65773566,-9.41467265,0
58,0.983319774,1.03680476,0,1.61486933,26.9434034,0
59,0.642315488,1.01382471,0,3.13980972,10.9278206,0
60,0.0043609945,0.61287022,0,-9.44068929,0.84333766,0
61,0.750980974,0.117406532,0,5.29973881,18.6601038,0
62,0.51671888,0.686627113,0,5.61674977,25.5270632,0
63,1.25053095,0.683690927,0,22.9249851,11.9638621,0
64,0.231524648,0.0692993411,0,-0.368590755,-22.9613206,0
65,0.770266409,0.385076804,0,7.73337543,2.30808711,0
66,0.815669659,0.470094967,0,11.3993989,16.0078778,0
67,0.590041453,0.998734661,0,1.00943636,5.56614697,0
68,0.936195775,0.840190949,0,-2.68792797,12.7957804,0
69,0.847715857,1.13332546,0,-20.1582239,13.3624751,0
70,0.761844471,0.505655422,0,-15.4105406,-5.11855146,0
71,1.04475996,0.186097823,0,11.3857386,18.3070702,0
72,0.300895726,0.189814006,0,0.893445572,9.05965308,0
73,0.079789758,0.75179809,0,13.0435663,1.09011727,0
74,0.51472814,0.424052568,0,-17.8984336,11.4180052,0
75,0.727042793,-0.0677992656,0,7.09681761,-8.87907331,0
76,0.280052625,0.668487089,0,3.58302414,-0.520591467,0
77,0.555709349,0.255486,0,-8.59721141,7.35839858,0
78,0.675930729,0.392840091,0,4.28039074,-12.237635,0
79,0.413868208,-0.0608322592,0,-6.93552666,-8.1822771,0
80,0.251450125,0.258328042,0,12.0929061,5.26689164,0
81,0.282978061,0.605951498,0,-13.7262316,-5.26743795,0
