id,px,py,pz,vx,vy,vz
0,0.552154175,0.145886963,0,0.846981561,-7.71938763,0
1,0.537940008,0.398048705,0,-4.06179271,-17.9177728,0
2,0.673166251,0.407229017,0,-1.75955177,12.3477409,0
3,0.123528147,1.28815945,0,12.8884589,17.1215412,0
4,1.29305324,0.150664023,0,15.1591554,-2.1469474,0
5,0.662689307,0.0199567206,0,-13.9329913,-0.896306188,0
6,0.898854134,0.407413413,0,2.10607453,-2.44320646,0
7,0.647470215,1.12875399,0,6.84351927,14.3027522,0
8,0.770927813,0.20520942,0,-2.40274257,-6.74306707,0
9,0.657336267,0.988745547,0,-10.6840229,-8.04427568,0
10,0.171260661,0.122701671,0,9.60121453,-7.63672392,0
11,0.482091496,0.743038966,0,-13.8348309,14.5050647,0
12,0.164928297,0.230418149,0,6.5923121,-8.98835299,0
13,0.822422761,0.298480738,0,-24.6834988,-3.48047556,0
14,0.60442947,0.15787958,0,-7.07325181,-2.87032782,0
15,0.487013863,0.40050706,0,21.0631779,4.77759736,0
16,1.27070539,-0.131196364,0,25.3284489,-3.01900744,0
17,0.342273856,0.138671972,0,3.41495859,-7.25170067,0
18,0.664455423,-0.0408798212,0,5.40141057,-13.6323998,0
19,0.902620358,0.828372574,0,12.8956357,-1.97256748,0
20,0.30688748,0.57579329,0,4.01174649,7.40923284,0
21,1.04020695,0.21822291,0,7.40639431,23.9377191,0
22,0.494117662,-0.0720294609,0,15.2884281,-13.3595226,0
23,0.120196831,0.868558882,0,-1.92942973,5.36031926,0
24,0.215984945,0.468447552,0,7.36285202,15.5412069,0
25,0.879066386,1.06890418,0,-5.57320979,9.89532145,0
26,0.816556757,0.357801754,0,-9.75520686,-4.07381926,0
27,0.409184041,0.312856917,0,6.74441029,-1.71658058,0
28,0.326738987,-0.0326183222,0,3.76019647,-1.56555222,0
29,0.415788548,0.165838865,0,3.4710771,13.936348,0
30,1.05889681,0.908658237,0,17.4165451,-8.36189355,0
31,0.560144761,0.256630672,0,-7.56630042,-6.04489709,0
32,0.262885692,0.375240254,0,-5.09951273,5.17748191,0
33,0.27847652,0.880493017,0,4.35840929,-11.9224553,0
34,0.71652044,0.458868754,0,-6.40729722,-6.54434454,0
35,0.380325181,0.0823783417,0,-6.91501738,-15.5392959,0
36,0.244226643,0.536173653,0,25.4496079,2.16749896,0
37,1.10680547,0.818475451,0,3.62430356,0.48435671,0
38,1.21978121,0.122845389,0,22.5371569,-1.22395408,0
39,0.326836769,0.223975238,0,-20.6666719,-4.72106329,0
40,0.0614496097,0.711154549,0,1.01072116,0.770503833,0
41,0.712823161,0.888407347,0,-6.93317984,5.20488673,0
42,-0.00379716727,1.01136031,0,4.02923759,11.7288279,0
43,0.110743151,0.336406575,0,-4.72340503,3.70643697,0
44,0.872481769,0.187007933,0,-14.4871723,1.30415651,0
45,0.47762895,0.23504488,0,-1.71240076,9.06676274,0
46,0.170576501,1.01391646,0,-8.63330145,4.84481483,0
47,0.354787345,0.924577407,0,12.7733928,-4.03494715,0
48,0.036507723,0.253537617,0,2.56273592,-8.85859286,0
49,0.732436323,0.77028872,0,-7.12526813,-8.27030673,0
50,1.20378881,0.628281018,0,5.37430264,-10.3722237,0
51,1.03120468,0.321431189,0,9.60211514,-3.46034671,0
52,0.847608887,-0.0606700935,0,6.75582883,-8.76264313,0
53,0.310187204,0.165624861,0,7.86951956,-9.73301975,0
54,0.365485239,0.0477478957,0,-0.388159096,-2.3472096,0
55,0.0921345431,0.831259217,0,7.1242766,-0.109711657,0
56,0.124070009,0.283763388,0,2.0451836,-13.2821582,0
57,0.886593842,0.244835106,0,-3.48201368,7.90251108,0
58,0.24967163,0.744386585,0,19.4911968,-19.9520316,0
59,0.27240257,0.151139019,0,5.54283547,5.00654778,0
60,0.447356716,0.341941915,0,-19.0906579,-20.1459754,0
61,0.392902804,0.262386879,0,8.91272803,-5.1291518,0
62,0.965182625,0.830474021,0,-2.21437898,10.6346513,0
63,0.298553799,-0.0271553124,0,-6.15773815,-3.80782548,0
64,1.15514723,0.565289096,0,24.9292297,-9.65594465,0
