id,px,py,pz,vx,vy,vz
0,0.811046416,0.495192752,0,6.63707958,-6.47878368,0
1,0.279751051,0.264949485,0,-3.92586713,10.6404075,0
2,0.55726209,-0.037411045,0,-0.00928163946,-11.0361129,0
3,0.448152661,0.819853276,0,9.29462666,-4.04895562,0
4,0.0188382291,0.947695761,0,-3.16042451,13.3368334,0
5,1.1784499,0.0456998683,0,12.4713521,3.4475053,0
6,0.551344653,0.415145577,0,-14.0324565,-2.09637901,0
7,0.137006924,0.198540625,0,-7.97726647,22.2090747,0
8,-0.109732602,-0.0409138292,0,-7.3458443,-2.62061307,0
9,0.916688845,0.486348315,0,0.500414119,-13.7395259,0
10,0.376917924,0.619140935,0,5.05563233,0.186048893,0
11,0.905270775,-0.0148685384,0,7.64729285,-4.50237395,0
12,0.877392885,0.132767132,0,12.0694226,-5.87223158,0
13,0.604634265,0.681342868,0,22.4455415,2.05480405,0
14,0.649551582,0.0224747319,0,20.285732,-3.34305307,0
15,0.237317379,1.00025556,0,-15.2006021,-0.381765325,0
16,0.68516955,0.902408585,0,-9.2922103,-10.0008666,0
17,0.802930203,0.621024723,0,-10.0286313,-8.57160808,0
18,0.113627061,1.02586014,0,4.70450116,9.9506521,0
19,0.417870246,0.755711967,0,-17.8544125,2.8715956,0
20,0.481105607,0.106709543,0,-5.01937974,14.9847016,0
21,0.422924645,0.156814773,0,-5.43332156,21.5256995,0
22,-0.152136377,0.938176615,0,-23.5460344,10.8049351,0
23,0.391177621,0.214300195,0,-16.0745827,-12.3972326,0
24,0.574120782,0.360729765,0,-0.677172288,4.97700311,0
25,0.4739038,0.806798855,0,-0.732128184,-19.7882616,0
26,1.01011113,0.466954356,0,3.06453469,0.668990468,0
27,0.33389414,0.410135972,0,-2.25914956,-4.7830034,0
28,1.24191678,0.140551366,0,12.9273595,7.21279181,0
29,0.592336063,0.911267668,0,0.8340271,-4.60995232,0
30,0.541428071,0.0247916204,0,16.105321,-15.013706,0
31,1.09360248,0.103155399,0,21.0968572,-6.49291366,0
32,0.538949449,0.155682349,0,-10.3216028,-6.38136313,0
33,0.304089026,0.341001478,0,-5.27387894,12.1286497,0
34,0.207824008,0.233255483,0,10.8277025,-2.01620563,0
35,1.04155713,-0.131806533,0,5.90606981,-1.3425976,0
36,-0.075441729,0.470659634,0,-13.7595204,-3.13974258,0
37,0.200266967,0.345921731,0,14.1875759,-1.90014098,0
38,0.55666253,0.23093024,0,-5.71060548,8.09604867,0
39,0.827597415,0.899240028,0,-4.8619012,-1.86657788,0
40,0.877387538,0.184059876,0,-9.92208617,7.21704195,0
41,0.312105235,0.932703512,0,4.54254652,-4.34438501,0
42,0.347517157,0.239477875,0,0.234532437,-0.0680007656,0
43,-0.128875683,0.0795676987,0,-7.18217816,12.6198274,0
44,0.27071759,-0.0358834128,0,7.60528103,-4.43130275,0
45,1.02098443,0.884284924,0,10.682069,-4.53997805,0
46,-0.191039598,0.207994689,0,-17.8854052,-1.94367462,0
47,1.16734415,0.383872951,0,9.33213314,9.92646272,0
48,0.33469197,0.176075153,0,2.92543408,0.379065774,0
49,-0.083361203,0.923368274,0,-12.9166318,-8.4090855,0
50,0.490749204,-0.0367511227,0,4.94639569,-2.23092526,0
51,0.153348569,0.789662159,0,2.87831584,6.03129021,0
52,0.324030247,0.723520289,0,-2.19718663,-3.15219706,0
53,-0.146104187,0.557777226,0,-5.72241788,12.8803968,0
54,0.969124043,0.0427946028,0,-5.53577831,-2.73251257,0
55,0.853759128,0.193629705,0,2.83263769,-1.98288418,0
56,0.11822263,1.25258092,0,1.24243841,15.3142039,0
57,1.11805355,0.091018875,0,13.3539459,-4.02245732,0
58,0.548104691,0.662374557,0,-5.17160599,-1.70777409,0
59,0.153485181,0.725416423,0,22.1961783,-1.02486184,0
60,-0.0171549381,0.639272843,0,-18.082725,5.44137638,0
61,0.958153592,0.034099421,0,10.0493874,-3.63991091,0
