id,px,py,pz,vx,vy,vz
0,0.156690842,0.364323187,0,8.87991412,-2.13269515,0
1,0.502400855,0.407227009,0,5.34010103,14.7655581,0
2,0.951465414,0.763614449,0,2.46455281,5.12804777,0
3,0.893074523,1.20689648,0,-12.4953855,11.1517301,0
4,0.166948544,0.483487774,0,-7.63650725,13.8439554,0
5,1.04763789,0.132529244,0,-0.161803802,8.84916904,0
6,1.09914636,-0.331970927,0,14.5598684,-20.6186948,0
7,0.721212641,0.154620586,0,-2.56287911,-12.2221659,0
8,0.881883575,0.246763523,0,-26.9176932,-3.09122082,0
9,0.983248651,-0.124013402,0,2.62388059,-15.3506193,0
10,0.827983585,1.37959451,0,-10.7085697,25.5342398,0
11,0.86262407,1.03920847,0,-18.5816639,12.4894855,0
12,-0.0408299688,0.0755121835,0,3.02380593,-12.1108885,0
13,0.557793669,0.211216587,0,-6.5440688,-0.607133175,0
14,0.562736476,-0.123451439,0,-10.9106549,-10.6302323,0
15,0.452948668,-0.10762331,0,3.7345156,-2.1757208,0
16,0.420494241,0.576293993,0,-17.2180308,22.0918029,0
17,0.522884543,0.848726458,0,-5.95042774,-5.29633899,0
18,0.169305872,0.946005774,0,3.44558728,6.99399343,0
19,0.762897441,0.209776151,0,-3.12495685,-0.41679125,0
20,-0.0914390708,0.237523536,0,-13.9249964,-14.6119407,0
21,-0.228487728,1.00738557,0,-12.8576522,3.44844117,0
22,0.342939877,0.901032026,0,-8.34456998,5.01984347,0
23,0.297230583,0.579378818,0,-9.15444272,1.91174074,0
24,0.84693168,0.873566365,0,-0.847497646,29.8372262,0
25,0.587105142,0.117828352,0,-2.97561601,-27.4406506,0
26,0.371306999,-0.0520552012,0,-12.7520913,-16.4488204,0
27,1.11406709,0.094752073,0,13.2042371,-0.412320542,0
28,0.990268438,0.758699769,0,8.41730373,-2.97812325,0
29,-0.00288511848,0.152775436,0,-1.4066193,-25.4308532,0
30,1.01420048,0.967535245,0,10.3775845,3.837535,0
31,0.425256719,0.536809953,0,-16.9342292,9.64948096,0
32,0.668924991,0.388923995,0,-7.76849708,4.46141577,0
33,0.707441334,0.824367258,0,-10.5432972,16.4710264,0
34,0.613568537,0.0679643646,0,15.3449367,0.800533205,0
35,-0.286701015,0.1115903,0,-18.6396534,-9.64694328,0
36,0.526276646,1.05981884,0,10.6271823,5.53294961,0
37,0.496811634,0.730923144,0,-3.03232741,-7.08266469,0
38,0.242749286,0.459729374,0,0.284104893,-10.0857159,0
39,0.0619797998,0.0266830817,0,-4.70100532,-12.3392357,0
40,0.891453103,1.00051346,0,-3.4351852,5.41297269,0
41,-0.0557113741,0.466922958,0,-7.7528967,6.78950156,0
42,-0.0633422091,0.387721469,0,-21.1278072,-0.718902668,0
43,0.986635747,0.498908947,0,0.729481477,-4.77753128,0
44,-0.1184902,0.411524035,0,-0.641664218,2.17497359,0
45,0.86192175,1.04472392,0,-6.33466736,-0.152992738,0
46,-0.335822414,0.994886166,0,-18.508344,-2.47987144,0
47,0.110231155,0.984118013,0,7.44968774,-0.335737718,0
48,0.598574054,0.615191656,0,-6.93956561,16.260712,0
49,0.948232363,0.667930944,0,5.52744633,3.93110815,0
50,0.331207272,0.280704729,0,1.23441292,-14.1034204,0
51,-0.13057623,0.414647678,0,-8.16510857,-1.89618118,0
52,0.0378856284,-0.0516007941,0,2.3210635,-2.83086689,0
53,0.202508338,-0.345500424,0,4.08171317,-19.4372283,0
54,-0.0326361276,0.716963526,0,2.52251782,15.4961238,0
55,0.306531761,0.388863896,0,-3.50211967,7.09938146,0
56,0.639688544,0.538061106,0,-4.05268363,-12.7469005,0
57,0.930766018,0.85880153,0,7.79202365,2.45776415,0
58,0.861347558,0.77782764,0,-0.448718372,-16.7692678,0
59,0.826222969,0.641945271,0,3.43542724,8.08413953,0
60,0.794806504,0.709023623,0,-10.3199505,-7.04087569,0
61,-0.0514862845,0.250764776,0,-2.31660991,22.3514269,0
62,0.522513619,0.576922677,0,-4.11192297,7.56387276,0
63,0.465665735,0.0811873033,0,6.84901224,11.9146779,0
64,0.198834144,0.136695277,0,3.25133896,-13.9429038,0
65,0.661118538,-0.351693226,0,-3.83590236,-20.2606402,0
66,0.0190861903,0.232842867,0,5.22690995,11.7776141,0
67,0.417875526,0.563833368,0,-14.5624569,2.97202083,0
68,0.320490076,-0.00973420756,0,-10.0429162,-1.39403677,0
69,0.624015233,0.0738226328,0,-12.9088605,0.586650969,0
70,0.764740961,0.86081383,0,-7.35136229,-0.119140377,0
71,0.30100383,0.310765406,0,7.48676518,10.9431339,0
72,0.363658777,0.951881618,0,1.95368312,-8.9309237,0
73,0.242356693,0.219723041,0,-0.3341265,-7.78915695,0
74,0.824754639,0.519347635,0,6.69928393,-9.34032358,0
75,0.85593526,0.656563604,0,0.000150449118,-16.170155,0
76,0.44227075,0.0455974421,0,-5.08895762,-5.88771526,0
77,1.0236304,0.580109202,0,-4.02530811,-4.94515843,0
78,0.333306721,0.37289499,0,6.83958163,3.14922073,0
79,0.352607142,0.652653961,0,11.048221,15.8411901,0
80,-0.0674139995,0.409108974,0,-10.3274516,14.6478708,0
81,1.16234974,0.306824519,0,15.7728977,-2.46041009,0
82,0.0215768182,-0.30677521,0,-1.97338322,-17.3198003,0
83,1.03384686,1.13899506,0,8.90372435,5.40647517,0
